family,id,docs_path,artifact_path,status,doc_file_count,artifact_file_count,doc_bytes,artifact_bytes,has_manifest,has_adjudication,has_command_evidence,has_construction_inspection,has_claude_review_result,has_review_receipt,has_raw_output,has_readiness_report,has_validation_report,has_review_packet,has_prompt,recommended_action
closeout-pack,cp00-555,docs/closeout-packs/cp00-555,artifacts/closeout-pack-claude-review/cp00-555,COMPLETE_EVIDENCE,5,10,93099,42114,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-556,docs/closeout-packs/cp00-556,artifacts/closeout-pack-claude-review/cp00-556,COMPLETE_EVIDENCE,5,10,42171,28100,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-557,docs/closeout-packs/cp00-557,artifacts/closeout-pack-claude-review/cp00-557,COMPLETE_EVIDENCE,5,10,92332,41501,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-558,docs/closeout-packs/cp00-558,artifacts/closeout-pack-claude-review/cp00-558,COMPLETE_EVIDENCE,5,10,258556,76020,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-559,docs/closeout-packs/cp00-559,artifacts/closeout-pack-claude-review/cp00-559,COMPLETE_EVIDENCE,5,10,89694,39427,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-560,docs/closeout-packs/cp00-560,artifacts/closeout-pack-claude-review/cp00-560,COMPLETE_EVIDENCE,5,10,88712,38637,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-561,docs/closeout-packs/cp00-561,artifacts/closeout-pack-claude-review/cp00-561,COMPLETE_EVIDENCE,5,10,261046,80122,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-562,docs/closeout-packs/cp00-562,artifacts/closeout-pack-claude-review/cp00-562,COMPLETE_EVIDENCE,5,10,87829,37753,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-563,docs/closeout-packs/cp00-563,artifacts/closeout-pack-claude-review/cp00-563,COMPLETE_EVIDENCE,5,10,44842,30874,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-564,docs/closeout-packs/cp00-564,artifacts/closeout-pack-claude-review/cp00-564,COMPLETE_EVIDENCE,5,10,256047,75057,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-565,docs/closeout-packs/cp00-565,artifacts/closeout-pack-claude-review/cp00-565,COMPLETE_EVIDENCE,5,10,92420,41685,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-566,docs/closeout-packs/cp00-566,artifacts/closeout-pack-claude-review/cp00-566,COMPLETE_EVIDENCE,5,10,88600,38548,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-567,docs/closeout-packs/cp00-567,artifacts/closeout-pack-claude-review/cp00-567,COMPLETE_EVIDENCE,5,10,42395,28482,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-568,docs/closeout-packs/cp00-568,artifacts/closeout-pack-claude-review/cp00-568,COMPLETE_EVIDENCE,5,10,254648,73323,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-569,docs/closeout-packs/cp00-569,artifacts/closeout-pack-claude-review/cp00-569,COMPLETE_EVIDENCE,5,10,43326,29431,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-570,docs/closeout-packs/cp00-570,artifacts/closeout-pack-claude-review/cp00-570,COMPLETE_EVIDENCE,5,10,91968,41168,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-571,docs/closeout-packs/cp00-571,artifacts/closeout-pack-claude-review/cp00-571,COMPLETE_EVIDENCE,5,10,92117,42142,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-572,docs/closeout-packs/cp00-572,artifacts/closeout-pack-claude-review/cp00-572,COMPLETE_EVIDENCE,5,10,49615,34961,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-573,docs/closeout-packs/cp00-573,artifacts/closeout-pack-claude-review/cp00-573,COMPLETE_EVIDENCE,5,10,258924,76800,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-574,docs/closeout-packs/cp00-574,artifacts/closeout-pack-claude-review/cp00-574,COMPLETE_EVIDENCE,5,10,94428,43708,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-575,docs/closeout-packs/cp00-575,artifacts/closeout-pack-claude-review/cp00-575,COMPLETE_EVIDENCE,5,10,88800,38397,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-576,docs/closeout-packs/cp00-576,artifacts/closeout-pack-claude-review/cp00-576,COMPLETE_EVIDENCE,5,10,48131,34104,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-577,docs/closeout-packs/cp00-577,artifacts/closeout-pack-claude-review/cp00-577,COMPLETE_EVIDENCE,5,10,44128,30212,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-578,docs/closeout-packs/cp00-578,artifacts/closeout-pack-claude-review/cp00-578,COMPLETE_EVIDENCE,5,10,42626,28649,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-579,docs/closeout-packs/cp00-579,artifacts/closeout-pack-claude-review/cp00-579,COMPLETE_EVIDENCE,5,10,255450,73575,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-580,docs/closeout-packs/cp00-580,artifacts/closeout-pack-claude-review/cp00-580,COMPLETE_EVIDENCE,5,10,262779,79913,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-581,docs/closeout-packs/cp00-581,artifacts/closeout-pack-claude-review/cp00-581,COMPLETE_EVIDENCE,5,10,258415,76154,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-582,docs/closeout-packs/cp00-582,artifacts/closeout-pack-claude-review/cp00-582,COMPLETE_EVIDENCE,5,10,160881,55179,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-583,docs/closeout-packs/cp00-583,artifacts/closeout-pack-claude-review/cp00-583,COMPLETE_EVIDENCE,5,10,265031,77539,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-584,docs/closeout-packs/cp00-584,artifacts/closeout-pack-claude-review/cp00-584,COMPLETE_EVIDENCE,5,10,257185,81059,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-585,docs/closeout-packs/cp00-585,artifacts/closeout-pack-claude-review/cp00-585,COMPLETE_EVIDENCE,5,10,97027,47908,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-586,docs/closeout-packs/cp00-586,artifacts/closeout-pack-claude-review/cp00-586,COMPLETE_EVIDENCE,5,10,50644,37183,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-587,docs/closeout-packs/cp00-587,artifacts/closeout-pack-claude-review/cp00-587,COMPLETE_EVIDENCE,5,10,255730,79498,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-588,docs/closeout-packs/cp00-588,artifacts/closeout-pack-claude-review/cp00-588,COMPLETE_EVIDENCE,5,10,46442,32899,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-589,docs/closeout-packs/cp00-589,artifacts/closeout-pack-claude-review/cp00-589,COMPLETE_EVIDENCE,5,10,41959,28486,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-590,docs/closeout-packs/cp00-590,artifacts/closeout-pack-claude-review/cp00-590,COMPLETE_EVIDENCE,5,10,248959,73398,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-591,docs/closeout-packs/cp00-591,artifacts/closeout-pack-claude-review/cp00-591,COMPLETE_EVIDENCE,5,10,42092,28686,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-592,docs/closeout-packs/cp00-592,artifacts/closeout-pack-claude-review/cp00-592,COMPLETE_EVIDENCE,5,10,43100,29367,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-593,docs/closeout-packs/cp00-593,artifacts/closeout-pack-claude-review/cp00-593,COMPLETE_EVIDENCE,5,10,250061,75107,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-594,docs/closeout-packs/cp00-594,artifacts/closeout-pack-claude-review/cp00-594,COMPLETE_EVIDENCE,5,10,88921,41389,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-595,docs/closeout-packs/cp00-595,artifacts/closeout-pack-claude-review/cp00-595,COMPLETE_EVIDENCE,5,10,254494,78974,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-596,docs/closeout-packs/cp00-596,artifacts/closeout-pack-claude-review/cp00-596,COMPLETE_EVIDENCE,5,10,47121,32860,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-597,docs/closeout-packs/cp00-597,artifacts/closeout-pack-claude-review/cp00-597,COMPLETE_EVIDENCE,5,10,87710,39780,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-598,docs/closeout-packs/cp00-598,artifacts/closeout-pack-claude-review/cp00-598,COMPLETE_EVIDENCE,5,10,44175,30715,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-599,docs/closeout-packs/cp00-599,artifacts/closeout-pack-claude-review/cp00-599,COMPLETE_EVIDENCE,5,10,250193,74385,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-600,docs/closeout-packs/cp00-600,artifacts/closeout-pack-claude-review/cp00-600,COMPLETE_EVIDENCE,5,10,42358,29101,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-601,docs/closeout-packs/cp00-601,artifacts/closeout-pack-claude-review/cp00-601,COMPLETE_EVIDENCE,5,10,87253,38763,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-602,docs/closeout-packs/cp00-602,artifacts/closeout-pack-claude-review/cp00-602,COMPLETE_EVIDENCE,5,10,41994,28482,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-603,docs/closeout-packs/cp00-603,artifacts/closeout-pack-claude-review/cp00-603,COMPLETE_EVIDENCE,5,10,257493,80669,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-604,docs/closeout-packs/cp00-604,artifacts/closeout-pack-claude-review/cp00-604,COMPLETE_EVIDENCE,5,10,89084,40042,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-605,docs/closeout-packs/cp00-605,artifacts/closeout-pack-claude-review/cp00-605,COMPLETE_EVIDENCE,5,10,43565,30288,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-606,docs/closeout-packs/cp00-606,artifacts/closeout-pack-claude-review/cp00-606,COMPLETE_EVIDENCE,5,10,42564,29238,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-607,docs/closeout-packs/cp00-607,artifacts/closeout-pack-claude-review/cp00-607,COMPLETE_EVIDENCE,5,10,256390,81448,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-608,docs/closeout-packs/cp00-608,artifacts/closeout-pack-claude-review/cp00-608,COMPLETE_EVIDENCE,5,10,45476,32582,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-609,docs/closeout-packs/cp00-609,artifacts/closeout-pack-claude-review/cp00-609,COMPLETE_EVIDENCE,5,10,125885,50123,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-610,docs/closeout-packs/cp00-610,artifacts/closeout-pack-claude-review/cp00-610,COMPLETE_EVIDENCE,5,10,246930,84506,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-611,docs/closeout-packs/cp00-611,artifacts/closeout-pack-claude-review/cp00-611,COMPLETE_EVIDENCE,5,10,88052,52900,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-612,docs/closeout-packs/cp00-612,artifacts/closeout-pack-claude-review/cp00-612,COMPLETE_EVIDENCE,5,11,81932,61342,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-613,docs/closeout-packs/cp00-613,artifacts/closeout-pack-claude-review/cp00-613,COMPLETE_EVIDENCE,5,11,202095,100051,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-614,docs/closeout-packs/cp00-614,artifacts/closeout-pack-claude-review/cp00-614,COMPLETE_EVIDENCE,5,11,85642,63973,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-615,docs/closeout-packs/cp00-615,artifacts/closeout-pack-claude-review/cp00-615,COMPLETE_EVIDENCE,5,11,84197,62956,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-616,docs/closeout-packs/cp00-616,artifacts/closeout-pack-claude-review/cp00-616,COMPLETE_EVIDENCE,5,11,53428,54893,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-617,docs/closeout-packs/cp00-617,artifacts/closeout-pack-claude-review/cp00-617,COMPLETE_EVIDENCE,5,11,55302,50166,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-618,docs/closeout-packs/cp00-618,artifacts/closeout-pack-claude-review/cp00-618,COMPLETE_EVIDENCE,5,11,91187,59322,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-619,docs/closeout-packs/cp00-619,artifacts/closeout-pack-claude-review/cp00-619,COMPLETE_EVIDENCE,5,11,235571,102446,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-620,docs/closeout-packs/cp00-620,artifacts/closeout-pack-claude-review/cp00-620,COMPLETE_EVIDENCE,5,11,232714,100101,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-621,docs/closeout-packs/cp00-621,artifacts/closeout-pack-claude-review/cp00-621,COMPLETE_EVIDENCE,5,11,234777,109139,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-622,docs/closeout-packs/cp00-622,artifacts/closeout-pack-claude-review/cp00-622,COMPLETE_EVIDENCE,5,11,58931,58653,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-623,docs/closeout-packs/cp00-623,artifacts/closeout-pack-claude-review/cp00-623,COMPLETE_EVIDENCE,5,11,64836,64269,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-624,docs/closeout-packs/cp00-624,artifacts/closeout-pack-claude-review/cp00-624,COMPLETE_EVIDENCE,5,11,61187,59987,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-625,docs/closeout-packs/cp00-625,artifacts/closeout-pack-claude-review/cp00-625,COMPLETE_EVIDENCE,5,11,53018,52459,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-626,docs/closeout-packs/cp00-626,artifacts/closeout-pack-claude-review/cp00-626,COMPLETE_EVIDENCE,5,11,53528,52168,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-627,docs/closeout-packs/cp00-627,artifacts/closeout-pack-claude-review/cp00-627,COMPLETE_EVIDENCE,5,11,47409,51425,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-628,docs/closeout-packs/cp00-628,artifacts/closeout-pack-claude-review/cp00-628,COMPLETE_EVIDENCE,5,11,90431,61434,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-629,docs/closeout-packs/cp00-629,artifacts/closeout-pack-claude-review/cp00-629,COMPLETE_EVIDENCE,5,11,49458,54256,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-630,docs/closeout-packs/cp00-630,artifacts/closeout-pack-claude-review/cp00-630,COMPLETE_EVIDENCE,5,12,234130,104700,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-631,docs/closeout-packs/cp00-631,artifacts/closeout-pack-claude-review/cp00-631,COMPLETE_EVIDENCE,5,10,77420,50470,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-632,docs/closeout-packs/cp00-632,artifacts/closeout-pack-claude-review/cp00-632,COMPLETE_EVIDENCE,5,10,31768,34409,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-633,docs/closeout-packs/cp00-633,artifacts/closeout-pack-claude-review/cp00-633,COMPLETE_EVIDENCE,5,10,29138,32265,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-634,docs/closeout-packs/cp00-634,artifacts/closeout-pack-claude-review/cp00-634,COMPLETE_EVIDENCE,5,10,28393,30369,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-635,docs/closeout-packs/cp00-635,artifacts/closeout-pack-claude-review/cp00-635,COMPLETE_EVIDENCE,5,10,27827,29118,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-636,docs/closeout-packs/cp00-636,artifacts/closeout-pack-claude-review/cp00-636,COMPLETE_EVIDENCE,5,10,225060,75807,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-637,docs/closeout-packs/cp00-637,artifacts/closeout-pack-claude-review/cp00-637,COMPLETE_EVIDENCE,5,10,71992,43254,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-638,docs/closeout-packs/cp00-638,artifacts/closeout-pack-claude-review/cp00-638,COMPLETE_EVIDENCE,5,10,73530,44366,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-639,docs/closeout-packs/cp00-639,artifacts/closeout-pack-claude-review/cp00-639,COMPLETE_EVIDENCE,5,10,228882,80363,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-640,docs/closeout-packs/cp00-640,artifacts/closeout-pack-claude-review/cp00-640,COMPLETE_EVIDENCE,5,10,73233,43595,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-641,docs/closeout-packs/cp00-641,artifacts/closeout-pack-claude-review/cp00-641,COMPLETE_EVIDENCE,5,10,72927,43346,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-642,docs/closeout-packs/cp00-642,artifacts/closeout-pack-claude-review/cp00-642,COMPLETE_EVIDENCE,5,10,29856,32990,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-643,docs/closeout-packs/cp00-643,artifacts/closeout-pack-claude-review/cp00-643,COMPLETE_EVIDENCE,5,10,231367,83239,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-644,docs/closeout-packs/cp00-644,artifacts/closeout-pack-claude-review/cp00-644,COMPLETE_EVIDENCE,5,10,187834,67242,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-645,docs/closeout-packs/cp00-645,artifacts/closeout-pack-claude-review/cp00-645,COMPLETE_EVIDENCE,5,10,242661,84224,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-646,docs/closeout-packs/cp00-646,artifacts/closeout-pack-claude-review/cp00-646,COMPLETE_EVIDENCE,5,12,239377,101187,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-647,docs/closeout-packs/cp00-647,artifacts/closeout-pack-claude-review/cp00-647,COMPLETE_EVIDENCE,5,10,72862,47314,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-648,docs/closeout-packs/cp00-648,artifacts/closeout-pack-claude-review/cp00-648,COMPLETE_EVIDENCE,5,10,30700,34147,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-649,docs/closeout-packs/cp00-649,artifacts/closeout-pack-claude-review/cp00-649,COMPLETE_EVIDENCE,5,10,215181,81197,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-650,docs/closeout-packs/cp00-650,artifacts/closeout-pack-claude-review/cp00-650,COMPLETE_EVIDENCE,5,10,67824,40117,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-651,docs/closeout-packs/cp00-651,artifacts/closeout-pack-claude-review/cp00-651,COMPLETE_EVIDENCE,5,10,68036,40755,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-652,docs/closeout-packs/cp00-652,artifacts/closeout-pack-claude-review/cp00-652,COMPLETE_EVIDENCE,5,10,210575,73865,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-653,docs/closeout-packs/cp00-653,artifacts/closeout-pack-claude-review/cp00-653,COMPLETE_EVIDENCE,5,10,28589,30753,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-654,docs/closeout-packs/cp00-654,artifacts/closeout-pack-claude-review/cp00-654,COMPLETE_EVIDENCE,5,10,214230,80917,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-655,docs/closeout-packs/cp00-655,artifacts/closeout-pack-claude-review/cp00-655,COMPLETE_EVIDENCE,5,10,65158,45638,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-656,docs/closeout-packs/cp00-656,artifacts/closeout-pack-claude-review/cp00-656,COMPLETE_EVIDENCE,5,10,30465,36982,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-657,docs/closeout-packs/cp00-657,artifacts/closeout-pack-claude-review/cp00-657,COMPLETE_EVIDENCE,5,10,191126,75618,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-658,docs/closeout-packs/cp00-658,artifacts/closeout-pack-claude-review/cp00-658,COMPLETE_EVIDENCE,5,10,27192,30471,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-659,docs/closeout-packs/cp00-659,artifacts/closeout-pack-claude-review/cp00-659,COMPLETE_EVIDENCE,5,10,65752,45714,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-660,docs/closeout-packs/cp00-660,artifacts/closeout-pack-claude-review/cp00-660,COMPLETE_EVIDENCE,5,10,26829,29418,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-661,docs/closeout-packs/cp00-661,artifacts/closeout-pack-claude-review/cp00-661,COMPLETE_EVIDENCE,5,10,192425,77170,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-662,docs/closeout-packs/cp00-662,artifacts/closeout-pack-claude-review/cp00-662,COMPLETE_EVIDENCE,5,10,62982,40489,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-663,docs/closeout-packs/cp00-663,artifacts/closeout-pack-claude-review/cp00-663,COMPLETE_EVIDENCE,5,10,194778,80072,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-664,docs/closeout-packs/cp00-664,artifacts/closeout-pack-claude-review/cp00-664,COMPLETE_EVIDENCE,5,10,29578,33508,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-665,docs/closeout-packs/cp00-665,artifacts/closeout-pack-claude-review/cp00-665,COMPLETE_EVIDENCE,5,10,51531,40649,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-666,docs/closeout-packs/cp00-666,artifacts/closeout-pack-claude-review/cp00-666,COMPLETE_EVIDENCE,5,10,257213,79502,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-667,docs/closeout-packs/cp00-667,artifacts/closeout-pack-claude-review/cp00-667,COMPLETE_EVIDENCE,5,10,72782,40258,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-668,docs/closeout-packs/cp00-668,artifacts/closeout-pack-claude-review/cp00-668,COMPLETE_EVIDENCE,5,10,78536,49348,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-669,docs/closeout-packs/cp00-669,artifacts/closeout-pack-claude-review/cp00-669,COMPLETE_EVIDENCE,5,10,232074,83491,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-670,docs/closeout-packs/cp00-670,artifacts/closeout-pack-claude-review/cp00-670,COMPLETE_EVIDENCE,5,10,75415,44654,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-671,docs/closeout-packs/cp00-671,artifacts/closeout-pack-claude-review/cp00-671,COMPLETE_EVIDENCE,5,10,75099,44371,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-672,docs/closeout-packs/cp00-672,artifacts/closeout-pack-claude-review/cp00-672,COMPLETE_EVIDENCE,5,10,30545,30551,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-673,docs/closeout-packs/cp00-673,artifacts/closeout-pack-claude-review/cp00-673,COMPLETE_EVIDENCE,5,10,30167,29715,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-674,docs/closeout-packs/cp00-674,artifacts/closeout-pack-claude-review/cp00-674,COMPLETE_EVIDENCE,5,10,77181,48028,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-675,docs/closeout-packs/cp00-675,artifacts/closeout-pack-claude-review/cp00-675,COMPLETE_EVIDENCE,5,12,233131,82916,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-676,docs/closeout-packs/cp00-676,artifacts/closeout-pack-claude-review/cp00-676,COMPLETE_EVIDENCE,5,10,223436,80013,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-677,docs/closeout-packs/cp00-677,artifacts/closeout-pack-claude-review/cp00-677,COMPLETE_EVIDENCE,5,10,72699,40788,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-678,docs/closeout-packs/cp00-678,artifacts/closeout-pack-claude-review/cp00-678,COMPLETE_EVIDENCE,5,10,33557,34486,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-679,docs/closeout-packs/cp00-679,artifacts/closeout-pack-claude-review/cp00-679,COMPLETE_EVIDENCE,5,10,220165,75480,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
closeout-pack,cp00-680,docs/closeout-packs/cp00-680,artifacts/closeout-pack-claude-review/cp00-680,COMPLETE_EVIDENCE,5,12,36376,53048,true,true,true,true,true,true,true,true,true,true,true,KEEP_INDEXED
