unit_id	source_migration	object_type	table	name	canonical_key	disposition	destination	forest_anchor	definition_sha256	rationale
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|snapshot_source_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	snapshot_source_id	COLUMN:hrx_payroll_time_snapshot_sources:snapshot_source_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	29f2ec25b21bf1f0cbab9e11005e715b056c15bf611287e19f2f88d655bbf848	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|snapshot_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	snapshot_id	COLUMN:hrx_payroll_time_snapshot_sources:snapshot_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	c2abb33fcb0d8c92b732f7e157d8e4854b100413a133bb090276fd2a74279452	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|employee_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	employee_id	COLUMN:hrx_payroll_time_snapshot_sources:employee_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	32d5d1dc788266b55d68486672f39145ae04b4df3c34eb04960710ec3e75eaed	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|object_type	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	object_type	COLUMN:hrx_payroll_time_snapshot_sources:object_type	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	22d7f63cd7d4643cd710d592fc788686dfbdeb54f409857d421413ef2196c6f0	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|object_id	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	object_id	COLUMN:hrx_payroll_time_snapshot_sources:object_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	4ab6835ed0d523dd4d095b380b7ceb05479f097437c13a8ce2950d1ae990de7a	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|source_ref	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	source_ref	COLUMN:hrx_payroll_time_snapshot_sources:source_ref	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	389645c98053651e505a8bf6396a8434bca0f514cb2bd9e1382a4edcd43fa85e	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|source_state	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	source_state	COLUMN:hrx_payroll_time_snapshot_sources:source_state	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	b9296ae9c9e1f617c9290f673c7e7ab4cc2f07218bccff6c9d047b7539f30dc6	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|COLUMN|hrx_payroll_time_snapshot_sources|created_at	013_hrx_payroll_time_inputs.sql	COLUMN	hrx_payroll_time_snapshot_sources	created_at	COLUMN:hrx_payroll_time_snapshot_sources:created_at	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	59e0b04a623e194d85b604d4d0ce462c610117180a630dcc41a768ac0a16cee1	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|PRIMARY_KEY|hrx_payroll_time_snapshot_sources|tenant_id,snapshot_source_id	013_hrx_payroll_time_inputs.sql	PRIMARY_KEY	hrx_payroll_time_snapshot_sources	tenant_id,snapshot_source_id	PRIMARY_KEY:hrx_payroll_time_snapshot_sources:tenant_id,snapshot_source_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	4886bac5e44c29dbbd7bd8b007ae6763f8049fcd53e4bff49075217fa3adf595	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|UNIQUE|hrx_payroll_time_snapshot_sources|tenant_id,snapshot_id,object_type,object_id	013_hrx_payroll_time_inputs.sql	UNIQUE	hrx_payroll_time_snapshot_sources	tenant_id,snapshot_id,object_type,object_id	UNIQUE:hrx_payroll_time_snapshot_sources:tenant_id,snapshot_id,object_type,object_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	c983608946f07be7ec814c54de7102b11bbb9aa3ede578317750a90904b991ab	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|FOREIGN_KEY|hrx_payroll_time_snapshot_sources|tenant_id,snapshot_id	013_hrx_payroll_time_inputs.sql	FOREIGN_KEY	hrx_payroll_time_snapshot_sources	tenant_id,snapshot_id	FOREIGN_KEY:hrx_payroll_time_snapshot_sources:tenant_id,snapshot_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	f5218fcb4d6de79f5937389d841c851b513a818697f61f31633e7eb941696f94	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|FOREIGN_KEY|hrx_payroll_time_snapshot_sources|tenant_id,employee_id	013_hrx_payroll_time_inputs.sql	FOREIGN_KEY	hrx_payroll_time_snapshot_sources	tenant_id,employee_id	FOREIGN_KEY:hrx_payroll_time_snapshot_sources:tenant_id,employee_id	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	b748a6227c5a0ef5b624e5bb291acefaa948043fccc2291cba1d8f4792bdc922	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|CONSTRAINT|hrx_payroll_time_snapshot_sources|hrx_payroll_time_snapshot_source_type_check	013_hrx_payroll_time_inputs.sql	CONSTRAINT	hrx_payroll_time_snapshot_sources	hrx_payroll_time_snapshot_source_type_check	CONSTRAINT:hrx_payroll_time_snapshot_sources:hrx_payroll_time_snapshot_source_type_check	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	a4aa823d3bd5b4d8a0c64be1eeb401afccd2ff6bde08d5188f06dd3d0f578936	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|INDEX|hrx_attendance_approval_receipts|idx_hrx_attendance_approval_receipts_attendance	013_hrx_payroll_time_inputs.sql	INDEX	hrx_attendance_approval_receipts	idx_hrx_attendance_approval_receipts_attendance	INDEX:hrx_attendance_approval_receipts:idx_hrx_attendance_approval_receipts_attendance	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	9b5a40066690676da454e031cea1d188d1ee5ed30f73ca86b9b83e63d992eabe	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|INDEX|hrx_payroll_time_snapshots|idx_hrx_payroll_time_snapshots_period	013_hrx_payroll_time_inputs.sql	INDEX	hrx_payroll_time_snapshots	idx_hrx_payroll_time_snapshots_period	INDEX:hrx_payroll_time_snapshots:idx_hrx_payroll_time_snapshots_period	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	1a9203492732f65ec4631ab0056c348958f124927863887b0404ef552caa828f	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|TRIGGER|hrx_attendance_approval_receipts|trg_hrx_attendance_approval_receipts_immutable_update	013_hrx_payroll_time_inputs.sql	TRIGGER	hrx_attendance_approval_receipts	trg_hrx_attendance_approval_receipts_immutable_update	TRIGGER:hrx_attendance_approval_receipts:trg_hrx_attendance_approval_receipts_immutable_update	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	78bb2e8733862849517c08bfbda168d85791db1c2c452e22baa785d3aa3373be	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|TRIGGER|hrx_attendance_approval_receipts|trg_hrx_attendance_approval_receipts_immutable_delete	013_hrx_payroll_time_inputs.sql	TRIGGER	hrx_attendance_approval_receipts	trg_hrx_attendance_approval_receipts_immutable_delete	TRIGGER:hrx_attendance_approval_receipts:trg_hrx_attendance_approval_receipts_immutable_delete	PORT_026_PLUS	027_hrx_attendance_approval_receipts.sql	packages/hrx/src/migrations/004_hrx_attendance.sql	f9cdba3ffb7eeb71ad02cace847e5f4eb5e3959972d7d558875e13e4943351a1	An append-only approval receipt adds payroll lineage without complicating the clock-in/clock-out UI.
013_hrx_payroll_time_inputs.sql|TRIGGER|hrx_payroll_time_snapshots|trg_hrx_payroll_time_snapshots_immutable_update	013_hrx_payroll_time_inputs.sql	TRIGGER	hrx_payroll_time_snapshots	trg_hrx_payroll_time_snapshots_immutable_update	TRIGGER:hrx_payroll_time_snapshots:trg_hrx_payroll_time_snapshots_immutable_update	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	abc99c92b800381aac4de6290df777d75581cdc482f5bc5cdbe803c2f50f3526	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|TRIGGER|hrx_payroll_time_snapshots|trg_hrx_payroll_time_snapshots_immutable_delete	013_hrx_payroll_time_inputs.sql	TRIGGER	hrx_payroll_time_snapshots	trg_hrx_payroll_time_snapshots_immutable_delete	TRIGGER:hrx_payroll_time_snapshots:trg_hrx_payroll_time_snapshots_immutable_delete	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	55fb6bb193eea33ae0168ca20b99d41e96e9688476215f9221f8099b658a6348	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|TRIGGER|hrx_payroll_time_snapshot_sources|trg_hrx_payroll_time_snapshot_sources_immutable_update	013_hrx_payroll_time_inputs.sql	TRIGGER	hrx_payroll_time_snapshot_sources	trg_hrx_payroll_time_snapshot_sources_immutable_update	TRIGGER:hrx_payroll_time_snapshot_sources:trg_hrx_payroll_time_snapshot_sources_immutable_update	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	e03e0e9a385f41c91f812c3c195462bc85a99ece43c2bda24328f41206304e8b	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
013_hrx_payroll_time_inputs.sql|TRIGGER|hrx_payroll_time_snapshot_sources|trg_hrx_payroll_time_snapshot_sources_immutable_delete	013_hrx_payroll_time_inputs.sql	TRIGGER	hrx_payroll_time_snapshot_sources	trg_hrx_payroll_time_snapshot_sources_immutable_delete	TRIGGER:hrx_payroll_time_snapshot_sources:trg_hrx_payroll_time_snapshot_sources_immutable_delete	FOREST_SUPERSEDED	-	packages/hrx/src/migrations/021_hrx_payroll_runtime.sql	0e8b0ad6c344979da3d9ac5a9afc13636c339b7465437f1adacf5d39a00fe952	Forest input snapshots already persist input_json and tokenized source_refs_json; a second time snapshot hierarchy is rejected.
014_hrx_leave_usage_units.sql|ALTER_COLUMN|hrx_leave_groups|balance_managed	014_hrx_leave_usage_units.sql	ALTER_COLUMN	hrx_leave_groups	balance_managed	COLUMN:hrx_leave_groups:balance_managed	FOREST_SUPERSEDED	-	packages/hrx/src/leave/type-economics.js	afe12191fecd849fa1439f0f6b2e011f6592e41385bd8b0331836d0b5f1f1aa9	Forest immutable policy rules model usage modes, paid/deduction ratios, rounding, and snapshotted request results without mutable duplicate columns.
014_hrx_leave_usage_units.sql|ALTER_COLUMN|hrx_leave_groups|balance_unit	014_hrx_leave_usage_units.sql	ALTER_COLUMN	hrx_leave_groups	balance_unit	COLUMN:hrx_leave_groups:balance_unit	FOREST_SUPERSEDED	-	packages/hrx/src/leave/type-economics.js	1c184f3d4916d43cd26ab23b7928643b9c9e5e3cf350b455152de7dba11b7512	Forest immutable policy rules model usage modes, paid/deduction ratios, rounding, and snapshotted request results without mutable duplicate columns.
014_hrx_leave_usage_units.sql|ALTER_COLUMN|hrx_leave_types|allowed_usage_units_json	014_hrx_leave_usage_units.sql	ALTER_COLUMN	hrx_leave_types	allowed_usage_units_json	COLUMN:hrx_leave_types:allowed_usage_units_json	FOREST_SUPERSEDED	-	packages/hrx/src/leave/type-economics.js	2296c4dbf3411305166e3ed75a92cb235c742db8a3f57ae14ea55876fb6dfe69	Forest immutable policy rules model usage modes, paid/deduction ratios, rounding, and snapshotted request results without mutable duplicate columns.
014_hrx_leave_usage_units.sql|ALTER_COLUMN|hrx_leave_types|deduct_minutes	014_hrx_leave_usage_units.sql	ALTER_COLUMN	hrx_leave_types	deduct_minutes	COLUMN:hrx_leave_types:deduct_minutes	FOREST_SUPERSEDED	-	packages/hrx/src/leave/type-economics.js	c998291c281118b48b974c44d9381257c6827caf01b47e01eaec8764e2934437	Forest immutable policy rules model usage modes, paid/deduction ratios, rounding, and snapshotted request results without mutable duplicate columns.
014_hrx_leave_usage_units.sql|ALTER_COLUMN|hrx_leave_types|paid_minutes	014_hrx_leave_usage_units.sql	ALTER_COLUMN	hrx_leave_types	paid_minutes	COLUMN:hrx_leave_types:paid_minutes	FOREST_SUPERSEDED	-	packages/hrx/src/leave/type-economics.js	94c24a0b567026271f0a4fc077e9bdffde9373b49d296e3705258ab11274cf52	Forest immutable policy rules model usage modes, paid/deduction ratios, rounding, and snapshotted request results without mutable duplicate columns.
014_hrx_leave_usage_units.sql|ALTER_COLUMN|hrx_leave_requests|applied_deduct_minutes	014_hrx_leave_usage_units.sql	ALTER_COLUMN	hrx_leave_requests	applied_deduct_minutes	COLUMN:hrx_leave_requests:applied_deduct_minutes	FOREST_SUPERSEDED	-	packages/hrx/src/leave/type-economics.js	b4bb3b8de44f7262c0a4faacb24447f8b6849e2734d9d28f7470b0f70a6a8b9c	Forest immutable policy rules model usage modes, paid/deduction ratios, rounding, and snapshotted request results without mutable duplicate columns.
014_hrx_leave_usage_units.sql|ALTER_COLUMN|hrx_leave_requests|applied_paid_minutes	014_hrx_leave_usage_units.sql	ALTER_COLUMN	hrx_leave_requests	applied_paid_minutes	COLUMN:hrx_leave_requests:applied_paid_minutes	FOREST_SUPERSEDED	-	packages/hrx/src/leave/type-economics.js	afa21c0d08cd39ac5a25d1c4eb66c91bc847b7b1a723597fc4917ee5255667ee	Forest immutable policy rules model usage modes, paid/deduction ratios, rounding, and snapshotted request results without mutable duplicate columns.
015_hrx_leave_accrual_rule_versions.sql|ALTER_COLUMN|hrx_leave_accrual_rules|logical_rule_code	015_hrx_leave_accrual_rule_versions.sql	ALTER_COLUMN	hrx_leave_accrual_rules	logical_rule_code	COLUMN:hrx_leave_accrual_rules:logical_rule_code	PORT_026_PLUS	028_hrx_leave_accrual_rule_versions.sql	packages/hrx/src/migrations/020_hrx_leave_rule_snapshots.sql	4267f5d80ad50c530603298f546cc7fda8c302da4a1ba0ab42eaf4e6d6206a9b	Logical rule lineage and execution as-of are additive to the existing Forest snapshot and ledger guarantees.
015_hrx_leave_accrual_rule_versions.sql|ALTER_COLUMN|hrx_leave_accrual_rules|version	015_hrx_leave_accrual_rule_versions.sql	ALTER_COLUMN	hrx_leave_accrual_rules	version	COLUMN:hrx_leave_accrual_rules:version	PORT_026_PLUS	028_hrx_leave_accrual_rule_versions.sql	packages/hrx/src/migrations/020_hrx_leave_rule_snapshots.sql	a9a9f2b7c9dc44f11e2f917f80c934ee84c9c9169b4f0e20cccdefdc29fed43c	Logical rule lineage and execution as-of are additive to the existing Forest snapshot and ledger guarantees.
015_hrx_leave_accrual_rule_versions.sql|ALTER_COLUMN|hrx_leave_accrual_rules|supersedes_rule_id	015_hrx_leave_accrual_rule_versions.sql	ALTER_COLUMN	hrx_leave_accrual_rules	supersedes_rule_id	COLUMN:hrx_leave_accrual_rules:supersedes_rule_id	PORT_026_PLUS	028_hrx_leave_accrual_rule_versions.sql	packages/hrx/src/migrations/020_hrx_leave_rule_snapshots.sql	a5118d37a3a46737e7f38b9d40cc0d70d065fdd5e51d19d376f9cb2615a9676b	Logical rule lineage and execution as-of are additive to the existing Forest snapshot and ledger guarantees.
015_hrx_leave_accrual_rule_versions.sql|ALTER_COLUMN|hrx_leave_accrual_runs|as_of_date	015_hrx_leave_accrual_rule_versions.sql	ALTER_COLUMN	hrx_leave_accrual_runs	as_of_date	COLUMN:hrx_leave_accrual_runs:as_of_date	PORT_026_PLUS	028_hrx_leave_accrual_rule_versions.sql	packages/hrx/src/migrations/020_hrx_leave_rule_snapshots.sql	bfc1788553ddff462290b996dea973ddfac6f1878cf6458c0038d4b4dd4a7d38	Logical rule lineage and execution as-of are additive to the existing Forest snapshot and ledger guarantees.
016_hrx_leave_entitlement_lifecycle.sql|ALTER_COLUMN|hrx_leave_entitlements|status	016_hrx_leave_entitlement_lifecycle.sql	ALTER_COLUMN	hrx_leave_entitlements	status	COLUMN:hrx_leave_entitlements:status	FOREST_SUPERSEDED	-	packages/hrx/src/leave/entitlement-lifecycle.js	11d3c0121de90718b943df49b75372115b80fc91cfef9e6c8b0f6cd0d4d5955f	Forest derives lifecycle from dates and immutable reversing ledger entries; mutable status/cancellation columns would create a second truth.
016_hrx_leave_entitlement_lifecycle.sql|ALTER_COLUMN|hrx_leave_entitlements|cancelled_at	016_hrx_leave_entitlement_lifecycle.sql	ALTER_COLUMN	hrx_leave_entitlements	cancelled_at	COLUMN:hrx_leave_entitlements:cancelled_at	FOREST_SUPERSEDED	-	packages/hrx/src/leave/entitlement-lifecycle.js	a53b25f74b5dc871f1dea8a7635d202aad261f664bfb6b39a7119f82bd3ae0b8	Forest derives lifecycle from dates and immutable reversing ledger entries; mutable status/cancellation columns would create a second truth.
016_hrx_leave_entitlement_lifecycle.sql|ALTER_COLUMN|hrx_leave_entitlements|cancelled_by	016_hrx_leave_entitlement_lifecycle.sql	ALTER_COLUMN	hrx_leave_entitlements	cancelled_by	COLUMN:hrx_leave_entitlements:cancelled_by	FOREST_SUPERSEDED	-	packages/hrx/src/leave/entitlement-lifecycle.js	b6d05d49084f5126da32dfde914a8a96bf4d1d7d9925d1bc64b059323bad5b8a	Forest derives lifecycle from dates and immutable reversing ledger entries; mutable status/cancellation columns would create a second truth.
016_hrx_leave_entitlement_lifecycle.sql|ALTER_COLUMN|hrx_leave_entitlements|cancellation_reason	016_hrx_leave_entitlement_lifecycle.sql	ALTER_COLUMN	hrx_leave_entitlements	cancellation_reason	COLUMN:hrx_leave_entitlements:cancellation_reason	FOREST_SUPERSEDED	-	packages/hrx/src/leave/entitlement-lifecycle.js	d2b92fda0fe811946fd6d1c74a0c69263ffe34125f68546569dc2ce19218bf0e	Forest derives lifecycle from dates and immutable reversing ledger entries; mutable status/cancellation columns would create a second truth.
016_hrx_leave_entitlement_lifecycle.sql|ALTER_COLUMN|hrx_leave_entitlements|cancellation_entry_id	016_hrx_leave_entitlement_lifecycle.sql	ALTER_COLUMN	hrx_leave_entitlements	cancellation_entry_id	COLUMN:hrx_leave_entitlements:cancellation_entry_id	FOREST_SUPERSEDED	-	packages/hrx/src/leave/entitlement-lifecycle.js	0990cb81f7fd11ccd8150cff33c028306920dc15887904153b23bdb78e9ebd3b	Forest derives lifecycle from dates and immutable reversing ledger entries; mutable status/cancellation columns would create a second truth.
